      25,   0.987060,   0.230178,   0.000061
      40,   0.976805,   0.226149,   0.000061
      56,   0.976317,   0.228591,   0.000061
      71,   0.975584,   0.227614,   0.000061
      87,   0.980468,   0.230544,   0.000061
     103,   0.989013,   0.234206,   0.000061
     118,   0.988647,   0.230300,   0.000061
     134,   0.978392,   0.227614,   0.000061
     149,   0.978636,   0.227004,   0.000061
     165,   0.975707,   0.224684,   0.000061
     181,   0.983275,   0.227736,   0.000061
     196,   0.983886,   0.229323,   0.000061
     212,   0.984252,   0.227614,   0.000061
     228,   0.982543,   0.224806,   0.000061
     243,   0.979491,   0.229689,   0.000061
     259,   0.984496,   0.231032,   0.000061
     274,   0.982909,   0.230422,   0.000061
     290,   0.987792,   0.227980,   0.000061
     306,   0.979979,   0.228713,   0.000061
     321,   0.977171,   0.226515,   0.000061
     337,   0.983764,   0.228346,   0.000061
     353,   0.979979,   0.229323,   0.000061
     368,   0.981688,   0.227370,   0.000061
     384,   0.976439,   0.228713,   0.000061
     399,   0.984862,   0.230544,   0.000061
     415,   0.980956,   0.228713,   0.000061
     431,   0.982543,   0.229811,   0.000061
     446,   0.981688,   0.229201,   0.000061
     462,   0.980101,   0.228591,   0.000061
     477,   0.984862,   0.224074,   0.000061
     493,   0.981688,   0.227248,   0.000061
     509,   0.977293,   0.227492,   0.000061
     524,   0.976439,   0.232009,   0.000061
     540,   0.982787,   0.229445,   0.000061
     555,   0.980712,   0.226393,   0.000061
     571,   0.983031,   0.224318,   0.000061
     587,   0.982543,   0.228346,   0.000061
     602,   0.981810,   0.226149,   0.000061
     618,   0.976439,   0.227370,   0.000061
     634,   0.981078,   0.226515,   0.000061
     649,   0.984496,   0.229811,   0.000061
     665,   0.982665,   0.227858,   0.000061
     681,   0.981566,   0.230178,   0.000061
     696,   0.979613,   0.227004,   0.000061
     712,   0.981688,   0.227858,   0.000061
     727,   0.979613,   0.230056,   0.000061
     743,   0.983153,   0.225417,   0.000061
     759,   0.977293,   0.227858,   0.000061
     774,   0.983275,   0.228346,   0.000061
     790,   0.981444,   0.227004,   0.000061
     806,   0.982543,   0.226637,   0.000061
     821,   0.981444,   0.229323,   0.000061
     837,   0.983397,   0.228591,   0.000061
     852,   0.981200,   0.226515,   0.000061
     868,   0.982665,   0.228469,   0.000061
     884,   0.980345,   0.229934,   0.000061
     899,   0.928584,   0.220778,   0.000061
     915,   1.048099,   0.243240,   0.000061
     931,   0.933956,   0.215040,   0.000061
     946,   0.994140,   0.234206,   0.000061
     962,   0.963255,   0.225905,   0.000061
     977,   0.963865,   0.221632,   0.000061
     993,   1.010499,   0.236526,   0.000061
    1008,   0.957639,   0.224928,   0.000061
    1024,   0.994384,   0.229323,   0.000061
    1040,   0.967894,   0.226882,   0.000061
    1055,   0.987182,   0.229079,   0.000061
    1071,   0.984374,   0.226027,   0.000061
    1087,   0.972533,   0.227858,   0.000061
    1102,   0.988158,   0.227370,   0.000061
    1118,   0.973265,   0.226515,   0.000061
    1134,   0.990844,   0.231276,   0.000061
    1149,   0.979857,   0.230178,   0.000061
    1165,   0.983520,   0.229934,   0.000061
    1180,   0.979613,   0.227614,   0.000061
    1196,   0.980101,   0.226027,   0.000061
    1212,   0.987182,   0.227370,   0.000061
    1227,   0.977782,   0.226027,   0.000061
    1243,   0.987548,   0.227858,   0.000061
    1259,   0.977416,   0.227126,   0.000061
    1274,   0.983031,   0.224440,   0.000061
    1290,   0.976805,   0.225783,   0.000061
    1305,   0.981444,   0.228713,   0.000061
    1321,   0.982055,   0.227492,   0.000061
    1337,   0.980468,   0.228957,   0.000061
    1352,   0.982665,   0.230666,   0.000061
    1368,   0.986083,   0.226393,   0.000061
    1384,   0.980101,   0.227736,   0.000061
    1399,   0.981078,   0.229934,   0.000061
    1415,   0.982543,   0.224928,   0.000061
    1430,   0.984008,   0.224806,   0.000061
    1446,   0.980590,   0.230178,   0.000061
    1462,   0.979125,   0.227858,   0.000061
    1477,   0.984984,   0.229567,   0.000061
    1493,   0.979247,   0.227736,   0.000061
    1509,   0.983153,   0.228957,   0.000061
    1524,   0.982909,   0.226027,   0.000061
    1540,   0.980590,   0.228224,   0.000061
    1555,   0.981566,   0.226027,   0.000061
    1571,   0.983520,   0.229201,   0.000061
    1587,   0.979613,   0.229445,   0.000061
    1602,   0.980468,   0.228102,   0.000061
    1618,   0.980223,   0.229567,   0.000061
    1633,   0.983397,   0.228835,   0.000061
    1649,   0.982421,   0.221998,   0.000061
    1665,   0.983886,   0.228591,   0.000061
    1680,   0.983397,   0.228713,   0.000061
    1696,   0.979247,   0.230666,   0.000061
    1712,   0.976195,   0.227492,   0.000061
    1727,   0.980956,   0.228713,   0.000061
    1743,   0.982543,   0.226271,   0.000061
    1758,   0.982177,   0.228102,   0.000061
    1774,   0.980101,   0.228469,   0.000061
    1790,   0.981688,   0.227492,   0.000061
    1805,   0.980712,   0.228346,   0.000061
    1821,   0.979979,   0.228346,   0.000061
    1836,   0.980223,   0.227858,   0.000061
    1852,   0.981810,   0.229445,   0.000061
    1868,   0.988281,   0.229079,   0.000061
    1883,   0.982543,   0.226271,   0.000061
    1899,   0.979857,   0.229811,   0.000061
    1914,   0.983153,   0.227492,   0.000061
    1930,   0.984984,   0.227492,   0.000061
    1946,   0.982543,   0.228224,   0.000061
    1962,   0.985106,   0.226637,   0.000061
    1977,   0.979491,   0.229567,   0.000061
    1993,   0.980956,   0.228713,   0.000061
    2008,   0.979979,   0.226515,   0.000061
    2024,   0.982299,   0.230300,   0.000061
    2040,   0.982299,   0.229445,   0.000061
    2055,   0.980223,   0.228835,   0.000061
    2071,   0.979735,   0.229567,   0.000061
    2086,   0.978270,   0.227614,   0.000061
    2102,   0.984374,   0.228102,   0.000061
    2118,   0.977782,   0.226393,   0.000061
    2133,   0.981078,   0.228102,   0.000061
    2149,   0.981933,   0.224074,   0.000061
    2164,   0.983642,   0.224562,   0.000061
    2180,   0.982787,   0.227126,   0.000061
    2196,   0.982177,   0.229323,   0.000061
    2212,   0.981566,   0.227004,   0.000061
    2227,   0.982543,   0.225905,   0.000061
    2243,   0.983031,   0.227736,   0.000061
    2258,   0.983153,   0.223463,   0.000061
    2274,   0.978148,   0.226271,   0.000061
    2290,   0.979979,   0.230056,   0.000061
    2305,   0.983275,   0.229567,   0.000061
    2321,   0.978881,   0.229079,   0.000061
    2336,   0.982055,   0.224928,   0.000061
    2352,   0.979613,   0.227248,   0.000061
    2368,   0.980834,   0.230666,   0.000061
    2383,   0.978758,   0.229567,   0.000061
    2399,   0.979369,   0.230056,   0.000061
    2415,   0.980223,   0.227980,   0.000061
    2430,   0.980223,   0.227492,   0.000061
    2446,   0.979979,   0.230178,   0.000061
    2461,   0.980345,   0.225539,   0.000061
    2477,   0.984618,   0.226637,   0.000061
    2493,   0.982787,   0.228957,   0.000061
    2508,   0.978514,   0.230056,   0.000061
    2524,   0.981810,   0.225294,   0.000061
    2540,   0.984496,   0.226027,   0.000061
    2555,   0.982787,   0.229934,   0.000061
    2571,   0.981566,   0.227980,   0.000061
    2586,   0.977538,   0.228835,   0.000061
    2602,   0.983397,   0.229323,   0.000061
    2618,   0.979979,   0.227248,   0.000061
    2633,   0.978881,   0.228957,   0.000061
    2649,   0.981688,   0.232009,   0.000061
    2665,   0.980101,   0.228102,   0.000061
    2680,   0.982909,   0.224806,   0.000061
    2696,   0.982665,   0.226393,   0.000061
    2711,   0.982177,   0.229201,   0.000061
    2727,   0.978026,   0.228713,   0.000061
    2743,   0.982177,   0.227126,   0.000061
    2758,   0.979735,   0.229567,   0.000061
    2774,   0.980223,   0.228346,   0.000061
    2789,   0.980101,   0.226515,   0.000061
    2805,   0.981200,   0.226637,   0.000061
    2821,   0.979491,   0.226515,   0.000061
    2836,   0.979003,   0.225172,   0.000061
    2852,   0.981078,   0.225905,   0.000061
    2868,   0.980956,   0.229811,   0.000061
    2883,   0.981078,   0.228346,   0.000061
    2899,   0.980590,   0.226271,   0.000061
    2914,   0.978636,   0.228713,   0.000061
