      34,   0.981322,   0.240554,   0.000061
      50,   0.974486,   0.246902,   0.000061
      65,   0.976561,   0.248733,   0.000061
      81,   0.976561,   0.250687,   0.000061
      97,   0.969847,   0.259354,   0.000061
     112,   0.973753,   0.259843,   0.000061
     128,   0.974730,   0.253983,   0.000061
     144,   0.974486,   0.255326,   0.000061
     159,   0.973875,   0.258744,   0.000061
     175,   0.973997,   0.258866,   0.000061
     191,   0.970457,   0.265458,   0.000061
     206,   0.974120,   0.246658,   0.000061
     222,   0.981933,   0.225783,   0.000061
     237,   0.981322,   0.229689,   0.000061
     253,   0.975707,   0.226271,   0.000061
     269,   0.980590,   0.229323,   0.000061
     284,   0.980345,   0.223952,   0.000061
     300,   0.981688,   0.224196,   0.000061
     315,   0.982543,   0.225783,   0.000061
     331,   0.984008,   0.227248,   0.000061
     347,   0.980956,   0.225661,   0.000061
     362,   0.981322,   0.227980,   0.000061
     378,   0.980956,   0.229201,   0.000061
     393,   0.982787,   0.226393,   0.000061
     409,   0.985961,   0.228102,   0.000061
     425,   0.980468,   0.227126,   0.000061
     441,   0.981322,   0.229201,   0.000061
     456,   0.980834,   0.226149,   0.000061
     472,   0.981688,   0.227004,   0.000061
     487,   0.984130,   0.226515,   0.000061
     503,   0.978270,   0.226882,   0.000061
     519,   0.980956,   0.227614,   0.000061
     534,   0.979247,   0.226393,   0.000061
     550,   0.983886,   0.229079,   0.000061
     565,   0.980712,   0.227736,   0.000061
     581,   0.983275,   0.226271,   0.000061
     597,   0.979613,   0.229201,   0.000061
     612,   0.981322,   0.227858,   0.000061
     628,   0.983520,   0.228102,   0.000061
     644,   0.979369,   0.228469,   0.000061
     659,   0.978514,   0.227736,   0.000061
     675,   0.981688,   0.227614,   0.000061
     690,   0.981322,   0.228469,   0.000061
     706,   0.981810,   0.228469,   0.000061
     722,   0.980712,   0.227492,   0.000061
     737,   0.983886,   0.226271,   0.000061
     753,   0.980101,   0.227736,   0.000061
     769,   0.982055,   0.227370,   0.000061
     784,   0.977293,   0.227126,   0.000061
     800,   0.980712,   0.227248,   0.000061
     815,   0.982055,   0.227492,   0.000061
     831,   0.983031,   0.224562,   0.000061
     847,   0.985106,   0.227858,   0.000061
     862,   0.978881,   0.225050,   0.000061
     878,   0.982177,   0.227858,   0.000061
     893,   0.980590,   0.228591,   0.000061
     909,   0.982055,   0.230910,   0.000061
     925,   0.981444,   0.229201,   0.000061
     940,   0.979125,   0.227980,   0.000061
     956,   0.986694,   0.227858,   0.000061
     971,   0.979369,   0.225783,   0.000061
     987,   0.977782,   0.224440,   0.000061
    1003,   0.983275,   0.228591,   0.000061
    1018,   0.980834,   0.225539,   0.000061
    1034,   0.985106,   0.231887,   0.000061
    1050,   0.981322,   0.225539,   0.000061
    1065,   0.983153,   0.230178,   0.000061
    1081,   0.983397,   0.224562,   0.000061
    1097,   0.982665,   0.227858,   0.000061
    1112,   0.978148,   0.228835,   0.000061
    1128,   0.981933,   0.228346,   0.000061
    1143,   0.982299,   0.228102,   0.000061
    1159,   0.981566,   0.226027,   0.000061
    1175,   0.977049,   0.229201,   0.000061
    1190,   0.979979,   0.226637,   0.000061
    1206,   0.981566,   0.226515,   0.000061
    1222,   0.978026,   0.227004,   0.000061
    1237,   0.982055,   0.230056,   0.000061
    1253,   0.980712,   0.227858,   0.000061
    1268,   0.982421,   0.228469,   0.000061
    1284,   0.983153,   0.231032,   0.000061
    1300,   0.981688,   0.224684,   0.000061
    1315,   0.978881,   0.226882,   0.000061
    1331,   0.978514,   0.225294,   0.000061
    1347,   0.980468,   0.226149,   0.000061
    1362,   0.976561,   0.228224,   0.000061
    1378,   0.981322,   0.225294,   0.000061
    1393,   0.981322,   0.227858,   0.000061
    1409,   0.982177,   0.229201,   0.000061
    1424,   0.981810,   0.224440,   0.000061
    1440,   0.980956,   0.225905,   0.000061
    1456,   0.981688,   0.226027,   0.000061
    1472,   0.981933,   0.226393,   0.000061
    1487,   0.978758,   0.230056,   0.000061
    1503,   0.952634,   0.215528,   0.000061
    1518,   0.999023,   0.239211,   0.000061
    1534,   0.970823,   0.232985,   0.000061
    1549,   0.986449,   0.224074,   0.000061
    1565,   0.984496,   0.222487,   0.000061
    1581,   0.972533,   0.227004,   0.000061
    1597,   0.984862,   0.231765,   0.000061
    1612,   0.972044,   0.225294,   0.000061
    1628,   0.983153,   0.227248,   0.000061
    1643,   0.982543,   0.229201,   0.000061
    1659,   0.977660,   0.226027,   0.000061
    1675,   0.983031,   0.227004,   0.000061
    1690,   0.982177,   0.228713,   0.000061
    1706,   0.982299,   0.226149,   0.000061
    1721,   0.980101,   0.223585,   0.000061
    1737,   0.981933,   0.225294,   0.000061
    1753,   0.981322,   0.229811,   0.000061
    1768,   0.980101,   0.228957,   0.000061
    1784,   0.982665,   0.228102,   0.000061
    1800,   0.980345,   0.223952,   0.000061
    1815,   0.980834,   0.227858,   0.000061
    1831,   0.981444,   0.228591,   0.000061
