You entered a buffer length of 4,,,,,,,,,,,
x,,,,y,,,,z,,,
-0.009339,-0.009339,-0.0141,-0.011872,0.992431,0.99353,0.990966,0.992461,0.17451,0.17451,0.169383,0.170787
-0.009827,-0.009339,-0.0141,-0.01117,0.992919,0.99353,0.992431,0.99295,0.174388,0.17451,0.169383,0.171947
-0.010316,-0.009339,-0.011414,-0.010224,0.998291,0.998291,0.992431,0.994293,0.174632,0.174632,0.169383,0.173228
-0.010804,-0.009339,-0.010804,-0.010072,0.998901,0.998901,0.992431,0.995636,0.174754,0.174754,0.174388,0.174571
-0.011781,-0.009827,-0.011781,-0.010682,0.999634,0.999634,0.992919,0.997436,0.175975,0.175975,0.174388,0.174937
-0.010071,-0.010071,-0.011781,-0.010743,1.000244,1.000244,0.998291,0.999267,0.175121,0.175975,0.174632,0.17512
-0.009339,-0.009339,-0.011781,-0.010499,0.999634,1.000244,0.998901,0.999603,0.17451,0.175975,0.17451,0.17509
-0.007019,-0.007019,-0.011781,-0.009553,0.995971,1.000244,0.995971,0.998871,0.175975,0.175975,0.17451,0.175395
-0.005921,-0.005921,-0.010071,-0.008088,0.99353,1.000244,0.99353,0.997345,0.175609,0.175975,0.17451,0.175304
-0.005677,-0.005677,-0.009339,-0.006989,0.991577,0.999634,0.991577,0.995178,0.177562,0.177562,0.17451,0.175914
-0.006165,-0.005677,-0.007019,-0.006196,0.988891,0.995971,0.988891,0.992492,0.176219,0.177562,0.175609,0.176341
-0.004334,-0.004334,-0.006165,-0.005524,0.989013,0.99353,0.988891,0.990753,0.17805,0.17805,0.175609,0.17686
-0.001282,-0.001282,-0.006165,-0.004364,0.990112,0.991577,0.988891,0.989898,0.177196,0.17805,0.176219,0.177257
0.003601,0.003601,-0.006165,-0.002045,0.991088,0.991088,0.988891,0.989776,0.175731,0.17805,0.175731,0.176799
0.022035,0.022035,-0.004334,0.005005,0.997558,0.997558,0.989013,0.991943,0.175853,0.17805,0.175731,0.176708
0.027162,0.027162,-0.001282,0.012879,0.980101,0.997558,0.980101,0.989715,0.183666,0.183666,0.175731,0.178112
0.030703,0.030703,0.003601,0.020875,1.009278,1.009278,0.980101,0.994506,0.191357,0.191357,0.175731,0.181652
0.013368,0.030703,0.013368,0.023317,1.020387,1.020387,0.980101,1.001831,0.177806,0.191357,0.175853,0.182171
-0.006409,0.030703,-0.006409,0.016206,1.009766,1.020387,0.980101,1.004883,0.168406,0.191357,0.168406,0.180309
0.003479,0.030703,-0.006409,0.010285,1.003906,1.020387,1.003906,1.010834,0.168528,0.191357,0.168406,0.176524
0.001038,0.013368,-0.006409,0.002869,1.010865,1.020387,1.003906,1.011231,0.194409,0.194409,0.168406,0.177287
-0.000549,0.003479,-0.006409,-0.00061,1.004517,1.010865,1.003906,1.007263,0.195019,0.195019,0.168406,0.18159
-0.002503,0.003479,-0.002503,0.000366,0.974242,1.010865,0.974242,0.998382,0.18684,0.195019,0.168528,0.186199
-0.002503,0.001038,-0.002503,-0.001129,0.9812,1.010865,0.974242,0.992706,0.190258,0.195019,0.18684,0.191632
-0.005677,-0.000549,-0.005677,-0.002808,0.968138,1.004517,0.968138,0.982024,0.194897,0.195019,0.18684,0.191753
-0.025087,-0.002503,-0.025087,-0.008943,0.978392,0.9812,0.968138,0.975493,0.206983,0.206983,0.18684,0.194745
-0.026796,-0.002503,-0.026796,-0.015016,0.961545,0.9812,0.961545,0.972319,0.181224,0.206983,0.181224,0.193341
-0.017274,-0.005677,-0.026796,-0.018708,0.969481,0.978392,0.961545,0.969389,0.17451,0.206983,0.17451,0.189404
0.008973,0.008973,-0.026796,-0.015046,1.011719,1.011719,0.961545,0.980284,0.204541,0.206983,0.17451,0.191814
0.011781,0.011781,-0.026796,-0.005829,0.980101,1.011719,0.961545,0.980712,0.194287,0.204541,0.17451,0.18864
0.010804,0.011781,-0.017274,0.003571,0.94006,1.011719,0.94006,0.97534,0.179393,0.204541,0.17451,0.188183
0.031801,0.031801,0.008973,0.01584,0.946164,1.011719,0.94006,0.969511,0.172069,0.204541,0.172069,0.187573
0.050235,0.050235,0.010804,0.026155,1.020143,1.020143,0.94006,0.971617,0.218214,0.218214,0.172069,0.190991
0.027284,0.050235,0.010804,0.030031,1.010987,1.020143,0.94006,0.979339,0.229567,0.229567,0.172069,0.199811
0.004212,0.050235,0.004212,0.028383,1.0188,1.020143,0.946164,0.999024,0.232375,0.232375,0.172069,0.213056
-0.007386,0.050235,-0.007386,0.018586,1.069706,1.069706,1.010987,1.029909,0.254349,0.254349,0.218214,0.233626
-0.003723,0.027284,-0.007386,0.005097,1.041995,1.069706,1.010987,1.035372,0.254715,0.254715,0.229567,0.242752
-0.01764,0.004212,-0.01764,-0.006134,0.954709,1.069706,0.954709,1.021303,0.244217,0.254715,0.232375,0.246414
-0.001404,-0.001404,-0.01764,-0.007538,0.947384,1.069706,0.947384,1.003449,0.244827,0.254715,0.244217,0.249527
0.017396,0.017396,-0.01764,-0.001343,0.951535,1.041995,0.947384,0.973906,0.262162,0.262162,0.244217,0.25148
0.0047,0.017396,-0.01764,0.000763,0.961057,0.961057,0.947384,0.953671,0.275468,0.275468,0.244217,0.256669
-0.017518,0.017396,-0.017518,0.000793,0.960691,0.961057,0.947384,0.955167,0.262162,0.275468,0.244827,0.261155
-0.035097,0.017396,-0.035097,-0.00763,0.978148,0.978148,0.951535,0.962858,0.269487,0.275468,0.262162,0.26732
-0.039126,0.0047,-0.039126,-0.02176,0.996216,0.996216,0.960691,0.974028,0.284136,0.284136,0.262162,0.272813
-0.052554,-0.017518,-0.052554,-0.036074,0.939205,0.996216,0.939205,0.968565,0.264848,0.284136,0.262162,0.270158
-0.026918,-0.026918,-0.052554,-0.038424,0.925777,0.996216,0.925777,0.959836,0.249344,0.284136,0.249344,0.266954
-0.072331,-0.026918,-0.072331,-0.047732,1.000854,1.000854,0.925777,0.965513,0.275346,0.284136,0.249344,0.268419
-0.062199,-0.026918,-0.072331,-0.053501,1.005249,1.005249,0.925777,0.967771,0.310383,0.310383,0.249344,0.27498
-0.055606,-0.026918,-0.072331,-0.054264,0.995971,1.005249,0.925777,0.981963,0.322102,0.322102,0.249344,0.289294
-0.020692,-0.020692,-0.072331,-0.052707,0.958494,1.005249,0.958494,0.990142,0.297809,0.322102,0.275346,0.30141
0.054752,0.054752,-0.062199,-0.020936,0.92187,1.005249,0.92187,0.970396,0.306354,0.322102,0.297809,0.309162
0.11225,0.11225,-0.055606,0.022676,0.882439,0.995971,0.882439,0.939693,0.285357,0.322102,0.285357,0.302905
0.123604,0.123604,-0.020692,0.067478,0.912714,0.958494,0.882439,0.918879,0.284746,0.306354,0.284746,0.293567
0.111152,0.123604,0.054752,0.10044,0.886712,0.92187,0.882439,0.900934,0.297565,0.306354,0.284746,0.293506
0.116889,0.123604,0.111152,0.115974,0.861564,0.912714,0.861564,0.885857,0.312214,0.312214,0.284746,0.294971
0.098334,0.123604,0.098334,0.112495,0.90307,0.912714,0.861564,0.891015,0.351767,0.351767,0.284746,0.311573
0.058048,0.116889,0.058048,0.096106,0.936886,0.936886,0.861564,0.897058,0.39071,0.39071,0.297565,0.338064
0.026796,0.116889,0.026796,0.075017,0.83666,0.936886,0.83666,0.884545,0.373741,0.39071,0.312214,0.357108
-0.006409,0.098334,-0.006409,0.044192,0.816761,0.936886,0.816761,0.873344,0.420009,0.420009,0.351767,0.384057
-0.043154,0.058048,-0.043154,0.00882,0.771592,0.936886,0.771592,0.840475,0.428066,0.428066,0.373741,0.403132
-0.069279,0.026796,-0.069279,-0.023011,0.667948,0.83666,0.667948,0.77324,0.429531,0.429531,0.373741,0.412837
0.039248,0.039248,-0.069279,-0.019898,0.756455,0.816761,0.667948,0.753189,0.520723,0.520723,0.420009,0.449582
-0.036196,0.039248,-0.069279,-0.027345,0.974242,0.974242,0.667948,0.792559,0.733382,0.733382,0.428066,0.527926
-0.080632,0.039248,-0.080632,-0.036715,0.938107,0.974242,0.667948,0.834188,0.704816,0.733382,0.429531,0.597113
-0.020448,0.039248,-0.080632,-0.024507,0.830068,0.974242,0.756455,0.874718,0.771348,0.771348,0.520723,0.682567
0.10224,0.10224,-0.080632,-0.008759,0.741195,0.974242,0.741195,0.870903,0.679668,0.771348,0.679668,0.722303
0.096747,0.10224,-0.080632,0.024477,0.688946,0.938107,0.688946,0.799579,0.683574,0.771348,0.679668,0.709852
0.148019,0.148019,-0.020448,0.08164,0.758774,0.830068,0.688946,0.754746,0.711286,0.771348,0.679668,0.711469
0.096258,0.148019,0.096258,0.110816,0.794909,0.794909,0.688946,0.745956,0.801746,0.801746,0.679668,0.719068
0.11164,0.148019,0.096258,0.113166,0.793322,0.794909,0.688946,0.758988,0.699322,0.801746,0.683574,0.723982
0.151071,0.151071,0.096258,0.126747,0.562473,0.794909,0.562473,0.72737,0.746322,0.801746,0.699322,0.739669
0.103705,0.151071,0.096258,0.115668,0.496063,0.794909,0.496063,0.661692,0.900507,0.900507,0.699322,0.786974
