You entered a buffer length of 4,,,,,,,,,,,
x,,,,y,,,,z,,,
-0.10456,-0.10456,-0.123482,-0.114723,0.991699,0.997803,0.991333,0.993591,0.130074,0.130074,0.114814,0.120399
-0.09516,-0.09516,-0.119087,-0.107642,0.99646,0.99646,0.991333,0.993255,0.141305,0.141305,0.115302,0.127022
-0.084661,-0.084661,-0.111762,-0.099036,1.002808,1.002808,0.991699,0.996124,0.151438,0.151438,0.121406,0.136056
-0.072575,-0.072575,-0.10456,-0.089239,1.006104,1.006104,0.991699,0.999268,0.162547,0.162547,0.130074,0.146341
-0.063664,-0.063664,-0.09516,-0.079015,1.013917,1.013917,0.99646,1.004822,0.175609,0.175609,0.141305,0.157725
-0.050357,-0.050357,-0.084661,-0.067814,1.02527,1.02527,1.002808,1.012025,0.188793,0.188793,0.151438,0.169597
-0.047061,-0.047061,-0.072575,-0.058414,1.03821,1.03821,1.006104,1.020875,0.199048,0.199048,0.162547,0.181499
-0.041934,-0.041934,-0.063664,-0.050754,1.046878,1.046878,1.013917,1.031069,0.207837,0.207837,0.175609,0.192822
-0.03937,-0.03937,-0.050357,-0.04468,1.060551,1.060551,1.02527,1.042727,0.216627,0.216627,0.188793,0.203076
-0.040347,-0.03937,-0.047061,-0.042178,1.066044,1.066044,1.03821,1.052921,0.226027,0.226027,0.199048,0.212385
-0.047793,-0.03937,-0.047793,-0.042361,1.062504,1.066044,1.046878,1.058994,0.247513,0.247513,0.207837,0.224501
-0.059757,-0.03937,-0.059757,-0.046817,1.068364,1.068364,1.060551,1.064366,0.276811,0.276811,0.216627,0.241744
-0.073308,-0.040347,-0.073308,-0.055301,1.073857,1.073857,1.062504,1.067692,0.304157,0.304157,0.226027,0.263627
-0.087347,-0.047793,-0.087347,-0.067051,1.069829,1.073857,1.062504,1.068639,0.280718,0.304157,0.247513,0.2773
-0.096502,-0.059757,-0.096502,-0.079229,1.019532,1.073857,1.019532,1.057896,0.136056,0.304157,0.136056,0.249435
-0.122627,-0.073308,-0.122627,-0.094946,0.978392,1.073857,0.978392,1.035403,0.022279,0.304157,0.022279,0.185803
-0.141915,-0.087347,-0.141915,-0.112098,0.970335,1.069829,0.970335,1.009522,-0.010193,0.280718,-0.010193,0.107215
-0.144723,-0.096502,-0.144723,-0.126442,0.963743,1.019532,0.963743,0.983001,0.006287,0.136056,-0.010193,0.038607
-0.11164,-0.11164,-0.144723,-0.130226,0.942746,0.978392,0.942746,0.963804,0.071721,0.071721,-0.010193,0.022523
-0.115913,-0.11164,-0.144723,-0.128548,0.904047,0.970335,0.904047,0.945218,0.147897,0.147897,-0.010193,0.053928
-0.121895,-0.11164,-0.144723,-0.123543,0.913935,0.963743,0.904047,0.931118,0.2115,0.2115,0.006287,0.109351
-0.172923,-0.11164,-0.172923,-0.130593,0.949582,0.949582,0.904047,0.927577,0.308185,0.308185,0.071721,0.184826
